model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
A3,2019,20985.0,Semi-Auto,3409.0,Petrol,145.0,43.5,1.5
Q5,2016,31995.0,Semi-Auto,30172.0,Diesel,181.10686659420105,42.2,3.0
A4,2015,13995.0,Manual,27016.0,Diesel,100.01760765008835,62.8,2.0
A4,2020,31985.0,Manual,7456.0,Petrol,145.0,40.9,2.0
A6,2019,29490.0,Semi-Auto,20.0,Diesel,145.0,55.4,3.0
A4,2019,20495.0,Semi-Auto,4781.0,Petrol,150.0,40.9,2.0
Q3,2016,21995.0,Semi-Auto,40254.0,Petrol,181.10686659420105,40.4,2.0
TT,2019,24995.0,Semi-Auto,12320.0,Petrol,150.0,40.9,2.0
Q2,2018,23995.0,Manual,16534.0,Petrol,150.0,49.6,1.4
Q3,2017,22995.0,Semi-Auto,20075.0,Petrol,150.0,42.2,2.0
A3,2016,15995.0,Manual,14401.0,Petrol,100.01760765008835,60.1,1.0
A3,2016,19995.0,Semi-Auto,19430.0,Petrol,145.0,47.9,2.0
A1,2014,11995.0,Manual,24764.0,Diesel,100.01760765008835,74.3,1.6
A1,2014,11995.0,Manual,26141.0,Petrol,125.0,53.3,1.4
A5,2020,37331.0,Semi-Auto,7532.0,Petrol,145.0,39.2,2.0
A5,2020,39454.0,Semi-Auto,7925.0,Diesel,145.0,45.6,2.0
A5,2020,37507.0,Semi-Auto,7639.0,Petrol,145.0,39.8,2.0
Q3,2020,33462.0,Semi-Auto,7914.0,Diesel,145.0,48.7,2.0
Q5,2018,30995.0,Semi-Auto,15706.0,Petrol,145.0,40.4,2.0
A4,2019,25990.0,Manual,4598.0,Petrol,145.0,38.2,2.0
Q7,2016,31995.0,Semi-Auto,48248.0,Diesel,181.10686659420105,47.9,3.0
A3,2019,30995.0,Semi-Auto,4549.0,Petrol,150.0,34.5,2.0
A1,2019,18995.0,Manual,7564.0,Petrol,145.0,51.4,1.0
A4,2016,19995.0,Manual,20141.0,Diesel,100.01760765008835,67.3,2.0
A3,2016,16995.0,Manual,16555.0,Petrol,100.01760765008835,60.1,1.4
A1,2017,14495.0,Manual,8608.0,Petrol,145.0,67.3,1.0
Q3,2017,19995.0,Manual,18380.0,Petrol,145.0,49.6,1.4
Q3,2017,23995.0,Semi-Auto,27136.0,Petrol,145.0,40.4,2.0
A3,2016,13995.0,Manual,36409.0,Petrol,100.01760765008835,60.1,1.4
A6,2017,27995.0,Semi-Auto,35219.0,Diesel,150.0,50.4,3.0
Q5,2018,33995.0,Semi-Auto,10252.0,Petrol,150.0,40.4,2.0
A3,2018,17490.0,Manual,16380.0,Diesel,145.0,67.3,1.6
A3,2015,14990.0,Semi-Auto,30530.0,Diesel,100.01760765008835,64.2,2.0
Q5,2016,30995.0,Semi-Auto,37129.0,Diesel,181.10686659420105,42.2,3.0
A3,2017,13995.0,Manual,36400.0,Petrol,100.01760765008835,61.4,1.4
Q7,2018,46036.869,Semi-Auto,8618.0,Diesel,145.0,32.8,3.0
Q2,2018,21995.0,Manual,9634.0,Petrol,145.0,50.4,1.4
Q2,2017,19995.0,Semi-Auto,18355.0,Diesel,145.0,68.9,1.6
Q5,2017,26995.0,Semi-Auto,28604.0,Petrol,145.0,40.9,2.0
A1,2017,15995.0,Manual,15187.0,Diesel,145.0,76.3,1.6
A5,2015,18990.0,Semi-Auto,43417.0,Diesel,160.00000000000003,50.4,2.0
A5,2018,27995.0,Semi-Auto,12686.0,Diesel,145.0,58.9,3.0
A1,2019,23995.0,Semi-Auto,5356.0,Petrol,145.0,44.1,1.5
A4,2020,31265.0,Semi-Auto,7963.0,Petrol,145.0,41.5,2.0
A5,2020,36312.0,Semi-Auto,7423.0,Diesel,145.0,51.4,2.0
A1,2017,13995.0,Manual,12148.0,Petrol,145.0,67.3,1.0
Q5,2016,31995.0,Semi-Auto,44525.0,Diesel,181.10686659420105,42.2,3.0
Q3,2016,18495.0,Manual,20952.0,Diesel,145.0,55.4,2.0
A6,2019,33490.0,Semi-Auto,4582.0,Diesel,145.0,39.2,3.0
Q5,2014,19995.0,Manual,36970.0,Diesel,181.10686659420105,47.9,2.0
Q3,2015,17995.0,Manual,38244.0,Petrol,145.0,49.6,1.4
Q7,2015,31995.0,Semi-Auto,26407.0,Diesel,181.10686659420105,47.9,3.0
Q2,2019,23995.0,Manual,6484.0,Diesel,145.0,49.6,1.6
A3,2019,20995.0,Manual,3325.0,Diesel,145.0,49.6,1.6
Q3,2017,24995.0,Semi-Auto,9078.0,Petrol,145.0,40.4,2.0
A1,2017,12995.0,Manual,22427.0,Petrol,145.0,67.3,1.0
A4,2015,14995.0,Semi-Auto,41755.0,Diesel,150.0,53.3,2.0
A3,2015,12490.0,Semi-Auto,35455.0,Petrol,100.01760765008835,58.9,1.4
A3,2017,14298.0,Manual,14607.0,Petrol,100.01760765008835,60.1,1.0
A1,2016,11498.0,Manual,24952.0,Petrol,100.01760765008835,55.4,1.4
A5,2014,11998.0,Manual,49640.0,Diesel,100.01760765008835,64.2,2.0
Q3,2017,19998.0,Manual,21576.0,Petrol,145.0,49.6,1.4
Q5,2017,27995.0,Semi-Auto,20870.0,Diesel,145.0,55.4,2.0
A4,2017,19995.0,Semi-Auto,30300.0,Diesel,100.01760765008835,62.8,2.0
Q3,2016,19995.0,Manual,22353.0,Diesel,160.00000000000003,49.6,2.0
Q3,2016,19995.0,Semi-Auto,23205.0,Diesel,145.0,55.4,2.0
A1,2017,13995.0,Manual,15361.0,Petrol,100.01760765008835,55.4,1.4
A6,2019,29995.0,Semi-Auto,8598.0,Diesel,145.0,47.9,2.0
A3,2019,19990.0,Semi-Auto,6000.0,Diesel,145.0,52.3,1.6
A3,2019,19990.0,Semi-Auto,5199.0,Diesel,145.0,52.3,1.6
A1,2018,14995.0,Manual,15092.0,Petrol,145.0,57.7,1.4
A3,2017,36990.0,Semi-Auto,3059.0,Petrol,145.0,43.5,2.0
TT,2016,24995.0,Semi-Auto,28475.0,Petrol,181.10686659420105,40.9,2.0
A3,2013,11490.0,Manual,35804.0,Petrol,100.01760765008835,54.3,1.4
A3,2017,18495.0,Manual,24000.0,Petrol,100.01760765008835,60.1,1.4
Q7,2019,46036.869,Semi-Auto,3264.0,Diesel,145.0,33.6,3.0
A3,2019,23995.0,Semi-Auto,2868.0,Diesel,145.0,52.3,1.6
A4,2019,27990.0,Semi-Auto,6541.0,Diesel,145.0,47.9,2.0
Q5,2019,36990.0,Semi-Auto,4511.0,Diesel,145.0,38.2,2.0
Q3,2017,18995.0,Semi-Auto,27057.0,Petrol,145.0,47.9,1.4
A4,2013,12990.0,Manual,42185.0,Diesel,145.0,55.4,2.0
Q5,2015,17995.0,Semi-Auto,59120.0,Diesel,181.10686659420105,47.1,2.0
A5,2016,16498.0,Semi-Auto,41431.0,Diesel,160.00000000000003,52.3,2.0
Q5,2019,31998.0,Semi-Auto,30.0,Petrol,145.0,33.2,2.0
Q5,2019,36995.0,Semi-Auto,5065.0,Diesel,145.0,38.2,2.0
Q5,2019,36995.0,Semi-Auto,4638.0,Diesel,145.0,38.2,2.0
Q2,2018,22890.0,Semi-Auto,4642.0,Diesel,145.0,46.3,1.6
A6,2015,16995.0,Semi-Auto,29558.0,Diesel,100.01760765008835,67.3,2.0
A6,2019,33298.0,Semi-Auto,4899.0,Diesel,145.0,47.9,2.0
A3,2017,15995.0,Manual,17000.0,Petrol,100.01760765008835,60.1,1.4
A4,2017,20995.0,Semi-Auto,51204.0,Diesel,145.0,56.5,2.0
A3,2013,14995.0,Semi-Auto,38776.0,Petrol,100.01760765008835,56.5,1.4
Q3,2017,19995.0,Manual,21972.0,Petrol,145.0,49.6,1.4
TT,2018,39995.0,Semi-Auto,17648.0,Petrol,145.0,34.5,2.5
Q2,2017,22995.0,Semi-Auto,5674.0,Petrol,145.0,52.3,1.4
A5,2017,24995.0,Semi-Auto,22086.0,Diesel,145.0,62.8,2.0
Q3,2015,19995.0,Semi-Auto,20825.0,Petrol,145.0,47.9,1.4
A1,2015,12995.0,Manual,20042.0,Petrol,100.01760765008835,57.6,1.4
Q2,2019,22663.0,Manual,3657.0,Diesel,145.0,49.6,1.6
Q2,2019,24368.0,Manual,4502.0,Diesel,145.0,47.9,1.6
A4,2017,19495.0,Semi-Auto,31214.0,Diesel,100.01760765008835,67.3,2.0
Q2,2018,19990.0,Manual,16414.0,Petrol,145.0,50.4,1.4
Q2,2018,21495.0,Manual,27198.0,Petrol,145.0,50.4,1.4
A3,2018,28995.0,Semi-Auto,17166.0,Petrol,145.0,43.5,2.0
A3,2018,26990.0,Semi-Auto,18283.0,Petrol,145.0,44.1,2.0
Q5,2018,27995.0,Semi-Auto,15076.0,Diesel,145.0,56.5,2.0
Q5,2017,25995.0,Semi-Auto,29330.0,Diesel,145.0,56.5,2.0
Q2,2017,19995.0,Manual,25520.0,Petrol,145.0,50.4,1.4
A4,2020,38534.0,Semi-Auto,7521.0,Diesel,145.0,49.6,2.0
A3,2019,19990.0,Semi-Auto,6018.0,Diesel,145.0,52.3,1.6
A3,2019,18495.0,Manual,11330.0,Petrol,145.0,42.8,1.5
Q5,2016,33995.0,Semi-Auto,23478.0,Diesel,181.10686659420105,42.2,3.0
Q2,2017,18995.0,Manual,17872.0,Diesel,145.0,64.2,1.6
A5,2019,30709.0,Semi-Auto,4327.0,Petrol,145.0,39.8,2.0
Q7,2019,46036.869,Semi-Auto,4813.0,Diesel,145.0,33.2,3.0
Q2,2019,24365.0,Manual,3578.0,Diesel,145.0,47.9,1.6
A6,2019,33295.0,Semi-Auto,4196.0,Diesel,145.0,47.9,2.0
A1,2015,13995.0,Manual,32065.0,Petrol,100.01760765008835,55.4,1.4
Q3,2017,16490.0,Manual,50286.0,Diesel,145.0,61.4,2.0
Q3,2017,23995.0,Semi-Auto,25667.0,Petrol,145.0,40.4,2.0
Q7,2017,35995.0,Semi-Auto,33165.0,Diesel,181.10686659420105,47.9,3.0
Q2,2017,19995.0,Manual,27078.0,Petrol,125.0,50.4,1.4
Q2,2017,19995.0,Manual,29874.0,Petrol,125.0,50.4,1.4
Q5,2015,21995.0,Semi-Auto,28977.0,Diesel,181.10686659420105,47.1,2.0
Q3,2016,21995.0,Semi-Auto,28526.0,Diesel,160.00000000000003,50.4,2.0
Q3,2017,22995.0,Manual,14068.0,Diesel,145.0,54.3,2.0
A3,2018,18990.0,Manual,6321.0,Petrol,145.0,50.4,2.0
A3,2019,23995.0,Manual,2085.0,Diesel,145.0,51.4,1.6
Q5,2019,37995.0,Semi-Auto,2712.0,Diesel,145.0,38.2,2.0
A6,2019,33410.0,Semi-Auto,3968.0,Diesel,145.0,47.9,2.0
Q2,2019,22997.0,Manual,6921.0,Petrol,145.0,47.1,1.0
A3,2015,14995.0,Manual,50062.0,Petrol,100.01760765008835,57.6,1.2
A1,2015,11995.0,Manual,31500.0,Petrol,100.01760765008835,57.6,1.4
A1,2015,12995.0,Manual,21807.0,Petrol,100.01760765008835,57.6,1.4
A5,2019,27990.0,Semi-Auto,7215.0,Diesel,145.0,46.3,2.0
A6,2019,29990.0,Semi-Auto,5397.0,Diesel,145.0,50.4,2.0
A3,2019,23377.0,Manual,4963.0,Petrol,145.0,42.8,1.5
A3,2017,25995.0,Manual,13688.0,Petrol,181.10686659420105,40.4,2.0
A3,2017,18995.0,Semi-Auto,19735.0,Petrol,100.01760765008835,57.6,1.4
Q3,2017,20995.0,Semi-Auto,22175.0,Petrol,145.0,47.9,1.4
A4,2018,23995.0,Semi-Auto,13907.0,Petrol,145.0,49.6,1.4
A1,2018,14495.0,Manual,20106.0,Petrol,145.0,67.3,1.0
Q5,2018,30995.0,Semi-Auto,7891.0,Petrol,145.0,40.9,2.0
A4,2019,26490.0,Semi-Auto,4836.0,Diesel,145.0,48.7,2.0
A5,2019,34259.0,Manual,4587.0,Petrol,145.0,37.2,2.0
A5,2019,35131.0,Manual,5721.0,Petrol,145.0,37.2,2.0
Q7,2019,46036.869,Semi-Auto,4236.0,Diesel,145.0,33.2,3.0
Q5,2015,21995.0,Semi-Auto,18188.0,Diesel,181.10686659420105,47.1,2.0
A5,2016,16995.0,Manual,41497.0,Diesel,125.0,57.6,2.0
A1,2016,14995.0,Manual,13961.0,Petrol,100.01760765008835,58.9,1.4
A6,2019,30990.0,Semi-Auto,10852.0,Diesel,145.0,47.9,2.0
A3,2019,18490.0,Manual,10059.0,Petrol,145.0,43.5,1.5
A3,2019,18490.0,Manual,5985.0,Petrol,145.0,43.5,1.5
A4,2019,26490.0,Semi-Auto,6214.0,Petrol,145.0,38.7,2.0
Q2,2019,24995.0,Manual,2756.0,Petrol,145.0,42.2,1.0
A6,2019,29490.0,Semi-Auto,4982.0,Diesel,145.0,47.9,2.0
A4,2016,17495.0,Semi-Auto,41505.0,Diesel,100.01760765008835,67.3,2.0
Q3,2017,20995.0,Semi-Auto,26494.0,Petrol,145.0,47.9,1.4
A1,2017,14495.0,Manual,23655.0,Petrol,100.01760765008835,55.4,1.4
A3,2018,19995.0,Manual,17789.0,Petrol,145.0,54.3,1.5
A6,2019,33640.0,Semi-Auto,5023.0,Diesel,145.0,47.9,2.0
A6,2019,46036.869,Semi-Auto,6238.0,Diesel,145.0,37.7,3.0
A5,2019,30719.0,Semi-Auto,4520.0,Petrol,145.0,39.8,2.0
A5,2019,30197.0,Semi-Auto,5210.0,Petrol,145.0,39.8,2.0
A5,2019,27022.0,Semi-Auto,3256.0,Petrol,145.0,40.4,2.0
A4,2019,37560.0,Semi-Auto,5201.0,Diesel,145.0,44.1,2.0
Q7,2019,46036.869,Semi-Auto,28.0,Diesel,145.0,33.6,3.0
A1,2017,12495.0,Manual,25747.0,Petrol,100.01760765008835,67.3,1.0
A1,2017,14995.0,Manual,27000.0,Petrol,145.0,55.4,1.4
Q5,2016,24490.0,Semi-Auto,51562.0,Diesel,181.10686659420105,42.8,3.0
A3,2016,13995.0,Manual,40030.0,Diesel,100.01760765008835,83.1,1.6
A6,2016,19495.0,Semi-Auto,43099.0,Diesel,145.0,56.5,2.0
Q2,2017,17995.0,Manual,18842.0,Petrol,145.0,55.4,1.0
A4,2016,19995.0,Semi-Auto,31894.0,Diesel,100.01760765008835,64.2,3.0
A5,2019,30728.0,Semi-Auto,5712.0,Diesel,145.0,51.4,2.0
A5,2015,18995.0,Semi-Auto,38540.0,Diesel,125.0,58.9,2.0
A1,2017,13995.0,Manual,25552.0,Petrol,100.01760765008835,56.5,1.4
Q5,2016,34995.0,Semi-Auto,22809.0,Diesel,181.10686659420105,42.2,3.0
A3,2017,19995.0,Manual,16103.0,Diesel,145.0,65.7,2.0
A1,2016,13495.0,Manual,23745.0,Petrol,100.01760765008835,57.6,1.4
TT,2016,16995.0,Manual,29593.0,Diesel,100.01760765008835,62.8,2.0
A1,2014,13995.0,Semi-Auto,15300.0,Petrol,125.0,53.3,1.4
Q3,2018,25995.0,Semi-Auto,9185.0,Petrol,145.0,48.7,1.4
Q2,2019,25995.0,Manual,1592.0,Petrol,145.0,39.2,1.5
A1,2016,10995.0,Manual,45644.0,Diesel,100.01760765008835,80.7,1.6
Q5,2016,33995.0,Semi-Auto,29156.0,Diesel,181.10686659420105,42.2,3.0
A1,2015,12298.0,Manual,15837.0,Petrol,100.01760765008835,58.9,1.4
Q3,2016,15998.0,Manual,15264.0,Diesel,100.01760765008835,61.4,2.0
Q2,2018,18998.0,Manual,8211.0,Diesel,150.0,49.6,1.6
Q2,2017,21995.0,Manual,10962.0,Petrol,145.0,50.4,1.4
Q5,2016,28995.0,Semi-Auto,42187.0,Diesel,181.10686659420105,42.8,3.0
A1,2017,15995.0,Manual,8128.0,Petrol,100.01760765008835,55.4,1.4
A4,2016,13985.0,Manual,55697.0,Diesel,100.01760765008835,70.6,2.0
Q3,2015,13995.0,Manual,35446.0,Diesel,145.0,54.3,2.0
Q3,2016,18499.0,Semi-Auto,30366.0,Diesel,160.00000000000003,50.4,2.0
Q5,2017,27498.0,Semi-Auto,32090.0,Petrol,145.0,40.4,2.0
Q3,2015,15998.0,Semi-Auto,19300.0,Petrol,145.0,47.9,1.4
A4,2016,13998.0,Manual,37478.0,Diesel,100.01760765008835,74.3,2.0
A3,2019,24998.0,Semi-Auto,6266.0,Petrol,145.0,38.2,2.0
A1,2016,13995.0,Manual,8577.0,Petrol,100.01760765008835,55.4,1.4
A3,2018,18995.0,Manual,13147.0,Diesel,145.0,67.3,1.6
A6,2017,22995.0,Semi-Auto,24336.0,Diesel,145.0,61.4,2.0
Q2,2018,17495.0,Manual,23813.0,Petrol,145.0,55.4,1.0
Q2,2017,21995.0,Semi-Auto,17633.0,Petrol,145.0,52.3,1.4
A6,2015,16995.0,Semi-Auto,55220.0,Diesel,100.01760765008835,64.2,2.0
Q5,2017,22995.0,Semi-Auto,47952.0,Diesel,145.0,56.5,2.0
Q5,2014,19995.0,Semi-Auto,50500.0,Diesel,181.10686659420105,44.1,3.0
A1,2016,15495.0,Manual,31147.0,Petrol,100.01760765008835,56.5,1.4
Q2,2019,25998.0,Semi-Auto,79.0,Diesel,150.0,46.3,2.0
A5,2015,14500.0,Semi-Auto,56875.0,Diesel,150.0,53.3,2.0
A5,2015,18995.0,Manual,37056.0,Diesel,160.00000000000003,53.3,2.0
A1,2016,13995.0,Manual,31031.0,Petrol,100.01760765008835,56.5,1.4
A4,2015,17995.0,Semi-Auto,34906.0,Diesel,160.00000000000003,49.6,3.0
A4,2017,21995.0,Semi-Auto,14821.0,Diesel,145.0,64.2,3.0
A1,2016,15495.0,Manual,15307.0,Petrol,100.01760765008835,55.4,1.4
A4,2016,19995.0,Semi-Auto,23626.0,Petrol,160.00000000000003,45.6,2.0
A1,2016,12995.0,Manual,11892.0,Petrol,100.01760765008835,67.3,1.0
A1,2016,12995.0,Manual,42165.0,Petrol,100.01760765008835,56.5,1.4
A3,2019,31795.0,Semi-Auto,3036.0,Petrol,145.0,34.5,2.0
A4,2019,39995.0,Semi-Auto,2703.0,Diesel,145.0,40.9,3.0
Q7,2016,46036.869,Automatic,41032.0,Diesel,181.10686659420105,39.2,4.0
A3,2018,21495.0,Manual,8545.0,Diesel,145.0,53.3,1.6
A3,2016,13498.0,Manual,30287.0,Petrol,100.01760765008835,60.1,1.4
A3,2016,14998.0,Manual,1893.0,Petrol,100.01760765008835,60.1,1.4
A4,2017,16998.0,Manual,6896.0,Petrol,145.0,52.3,1.4
TT,2016,15498.0,Manual,34084.0,Diesel,100.01760765008835,62.8,2.0
A4,2017,13985.0,Semi-Auto,81913.4209,Diesel,100.01760765008835,68.9,2.0
A3,2015,10385.0,Manual,68428.0,Diesel,100.01760765008835,83.1,1.6
Q5,2018,37500.0,Semi-Auto,20283.0,Petrol,150.0,34.0,3.0
A4,2016,11500.0,Manual,56235.0,Diesel,100.01760765008835,74.3,2.0
Q5,2015,21500.0,Semi-Auto,66959.0,Diesel,181.10686659420105,41.5,3.0
Q5,2014,16000.0,Manual,46622.0,Diesel,181.10686659420105,47.9,2.0
A6,2013,11995.0,Semi-Auto,40003.0,Diesel,145.0,56.5,2.0
Q5,2018,38900.0,Semi-Auto,20300.0,Petrol,145.0,34.0,3.0
A5,2019,24498.0,Semi-Auto,50.0,Petrol,145.0,40.4,2.0
Q2,2016,19995.0,Manual,23426.0,Petrol,125.0,50.4,1.4
A3,2015,14995.0,Semi-Auto,46465.0,Petrol,100.01760765008835,54.3,1.4
Q5,2018,29995.0,Semi-Auto,14600.0,Diesel,145.0,55.4,2.0
A1,2019,23995.0,Manual,3232.0,Petrol,145.0,50.4,1.0
A1,2017,15995.0,Manual,16086.0,Petrol,100.01760765008835,55.4,1.4
A1,2017,13995.0,Manual,15981.0,Petrol,145.0,57.6,1.4
A3,2017,18995.0,Manual,16668.0,Diesel,145.0,70.6,1.6
A3,2019,18995.0,Semi-Auto,10522.0,Petrol,145.0,43.5,1.5
A3,2018,19995.0,Manual,12795.0,Petrol,145.0,47.1,1.0
Q5,2018,34995.0,Automatic,8250.0,Diesel,145.0,38.2,2.0
Q2,2019,23995.0,Automatic,5859.0,Diesel,145.0,47.9,1.6
A4,2019,37995.0,Automatic,8235.0,Diesel,145.0,44.1,2.0
Q3,2019,35995.0,Manual,5356.0,Diesel,145.0,40.9,2.0
A6,2019,34995.0,Automatic,5565.0,Diesel,145.0,47.9,2.0
A4,2017,16498.0,Manual,13122.0,Petrol,145.0,52.3,1.4
Q2,2019,26495.0,Manual,2940.0,Petrol,145.0,39.2,1.5
Q5,2016,21995.0,Semi-Auto,26500.0,Diesel,181.10686659420105,47.1,2.0
Q5,2018,30995.0,Semi-Auto,24408.0,Petrol,145.0,40.4,2.0
A4,2016,21995.0,Semi-Auto,47600.0,Diesel,145.0,56.5,2.0
A3,2018,22995.0,Automatic,17252.0,Petrol,145.0,56.5,1.5
A5,2017,19945.0,Semi-Auto,49287.0,Diesel,145.0,62.8,2.0
A5,2017,22945.0,Semi-Auto,47446.0,Diesel,145.0,62.8,2.0
A5,2017,22990.0,Semi-Auto,14589.0,Diesel,100.01760765008835,65.7,2.0
A4,2016,13995.0,Manual,41279.0,Diesel,100.01760765008835,74.3,2.0
Q7,2018,46036.869,Automatic,3893.0,Diesel,145.0,39.2,4.0
Q5,2018,42995.0,Automatic,4286.0,Petrol,145.0,34.0,3.0
Q5,2018,28995.0,Automatic,22913.0,Diesel,145.0,56.5,2.0
Q5,2019,36995.0,Semi-Auto,4125.0,Diesel,145.0,38.2,2.0
Q3,2019,34995.0,Semi-Auto,4000.0,Petrol,145.0,31.7,2.0
Q5,2019,38495.0,Semi-Auto,5123.0,Diesel,145.0,38.2,2.0
A4,2019,43495.0,Automatic,5000.0,Diesel,145.0,40.9,3.0
A5,2019,34995.0,Automatic,6500.0,Diesel,145.0,46.3,2.0
Q5,2017,35995.0,Semi-Auto,29832.0,Petrol,145.0,34.0,3.0
Q2,2017,21495.0,Manual,11125.0,Petrol,125.0,50.4,1.4
Q5,2019,36995.0,Automatic,11565.0,Diesel,145.0,38.2,2.0
A3,2019,22995.0,Automatic,10434.0,Petrol,145.0,42.2,1.5
A3,2016,11990.0,Manual,61332.0,Diesel,100.01760765008835,68.9,2.0
A1,2016,11498.0,Manual,22669.0,Petrol,100.01760765008835,57.6,1.4
Q3,2016,19498.0,Manual,14419.0,Diesel,145.0,52.3,2.0
A1,2015,10698.0,Manual,37458.0,Petrol,100.01760765008835,55.4,1.4
A1,2014,11998.0,Manual,23015.0,Petrol,100.01760765008835,60.1,1.4
A6,2016,22500.0,Semi-Auto,26784.0,Diesel,150.0,54.3,2.0
Q5,2019,35995.0,Automatic,7256.0,Diesel,145.0,38.2,2.0
TT,2016,17995.0,Manual,24256.0,Petrol,145.0,47.1,1.8
A4,2018,28995.0,Semi-Auto,11047.0,Diesel,145.0,56.5,2.0
A4,2017,22995.0,Semi-Auto,19444.0,Diesel,125.0,57.6,2.0
Q3,2017,17995.0,Manual,30123.0,Petrol,125.0,51.4,1.4
A4,2019,25995.0,Manual,7422.0,Petrol,145.0,39.2,2.0
A4,2016,24495.0,Automatic,40688.0,Petrol,160.00000000000003,42.8,2.0
Q3,2019,38995.0,Semi-Auto,5454.0,Petrol,145.0,30.7,2.0
A3,2019,19995.0,Manual,12785.0,Petrol,145.0,42.8,1.5
A6,2019,42995.0,Automatic,7486.0,Diesel,145.0,39.2,3.0
A5,2019,36995.0,Automatic,9256.0,Diesel,145.0,45.6,2.0
A4,2019,29995.0,Automatic,13690.0,Diesel,145.0,47.9,2.0
Q3,2016,20495.0,Semi-Auto,25125.0,Diesel,160.00000000000003,50.4,2.0
Q5,2019,34995.0,Automatic,6400.0,Diesel,145.0,38.2,2.0
A3,2019,19495.0,Manual,3265.0,Petrol,145.0,47.1,1.0
Q3,2017,22995.0,Semi-Auto,17680.0,Petrol,145.0,42.2,2.0
A1,2016,11995.0,Manual,38502.0,Petrol,100.01760765008835,57.6,1.4
A1,2016,12995.0,Manual,36276.0,Petrol,100.01760765008835,55.4,1.4
Q7,2017,46036.869,Automatic,23437.0,Diesel,181.10686659420105,39.2,4.0
Q5,2017,25995.0,Semi-Auto,20364.0,Diesel,145.0,56.5,2.0
A1,2016,11995.0,Manual,22606.0,Petrol,100.01760765008835,57.6,1.4
A4,2020,29995.0,Semi-Auto,100.0,Petrol,150.0,39.2,2.0
Q2,2019,28995.0,Semi-Auto,1296.0,Petrol,150.0,34.5,2.0
A5,2016,16995.0,Manual,26307.0,Diesel,125.0,60.1,2.0
Q7,2016,33995.0,Semi-Auto,34685.0,Diesel,181.10686659420105,47.9,3.0
A5,2016,18995.0,Manual,34728.0,Diesel,125.0,57.6,2.0
A1,2017,14995.0,Manual,24427.0,Petrol,145.0,55.4,1.4
A1,2017,12995.0,Manual,16763.0,Petrol,145.0,55.4,1.4
Q2,2017,15995.0,Manual,38484.0,Petrol,145.0,55.4,1.0
Q7,2017,46036.869,Semi-Auto,16837.0,Diesel,145.0,39.2,4.0
Q2,2017,19995.0,Automatic,33523.0,Diesel,145.0,58.9,2.0
A4,2017,17298.0,Manual,6402.0,Petrol,145.0,52.3,1.4
A4,2016,15998.0,Manual,21944.0,Petrol,125.0,49.6,2.0
TT,2015,16498.0,Manual,19383.0,Petrol,165.00000000000006,46.3,2.0
A6,2019,25998.0,Semi-Auto,19118.0,Diesel,145.0,47.9,2.0
Q3,2019,38995.0,Semi-Auto,4436.0,Petrol,150.0,32.1,2.0
A1,2019,19995.0,Manual,2235.0,Petrol,150.0,49.6,1.0
Q3,2016,16995.0,Semi-Auto,52496.0,Diesel,160.00000000000003,50.4,2.0
A6,2016,18350.0,Automatic,52255.0,Diesel,100.01760765008835,61.4,2.0
A3,2018,15590.0,Manual,19686.0,Diesel,145.0,68.9,1.6
Q7,2016,12500.0,Semi-Auto,26705.0,Diesel,181.10686659420105,47.9,3.0
A1,2016,12500.0,Manual,26705.0,Petrol,100.01760765008835,58.9,1.4
A1,2018,12500.0,Manual,18120.0,Petrol,145.0,57.7,1.4
Q3,2016,18000.0,Semi-Auto,11966.0,Petrol,145.0,47.9,1.4
A3,2016,14500.0,Manual,34728.0,Petrol,100.01760765008835,57.6,1.4
A3,2018,16995.0,Semi-Auto,30547.0,Diesel,145.0,70.6,1.6
A3,2015,13795.0,Manual,72406.0,Diesel,100.01760765008835,68.9,2.0
A6,2017,19995.0,Semi-Auto,52822.0,Diesel,145.0,64.2,2.0
A6,2015,18990.0,Semi-Auto,70228.0,Diesel,145.0,54.3,3.0
A3,2017,15795.0,Manual,21637.0,Diesel,100.01760765008835,67.3,2.0
Q3,2014,12595.0,Manual,52006.0,Diesel,145.0,54.3,2.0
Q3,2016,20495.0,Semi-Auto,28994.0,Diesel,160.00000000000003,50.4,2.0
A6,2018,37995.0,Manual,30.0,Diesel,145.0,39.2,3.0
Q5,2019,35995.0,Automatic,7093.0,Diesel,145.0,38.2,2.0
Q2,2020,35495.0,Semi-Auto,1934.0,Petrol,145.0,32.5,2.0
A4,2019,28995.0,Semi-Auto,4708.0,Diesel,145.0,49.6,2.0
Q3,2019,38995.0,Automatic,4304.0,Diesel,145.0,37.7,2.0
Q2,2017,19495.0,Manual,9256.0,Petrol,145.0,52.3,1.4
Q3,2018,27995.0,Automatic,11403.0,Petrol,145.0,38.2,1.5
A1,2019,23995.0,Semi-Auto,1952.0,Petrol,145.0,44.1,1.0
A6,2019,41995.0,Semi-Auto,8060.0,Diesel,145.0,37.7,3.0
A6,2018,31700.0,Semi-Auto,7415.0,Diesel,145.0,47.9,2.0
A5,2018,33500.0,Automatic,9102.0,Diesel,145.0,51.4,3.0
Q5,2018,31000.0,Automatic,6002.0,Diesel,145.0,38.2,2.0
Q7,2018,45000.0,Automatic,6591.0,Diesel,145.0,33.2,3.0
Q2,2019,22495.0,Manual,1000.0,Diesel,145.0,49.6,1.6
